Year,Annee,ISO,Jurisdiction,Juridiction,Management,Amenagement,Harvesting-method,Methode-de-recolte,Tenure-En,Tenure-Fr,Area,Superficie
2007,2007,NB,New Brunswick,Nouveau-Brunswick,Uneven-aged management,Amenagement inequienne,Selection,Coupe de jardinage,Provincial land,Terres provinciales,2844,2844
2007,2007,NB,New Brunswick,Nouveau-Brunswick,Even-aged management,Amenagement equienne,Shelterwood,Progressive,Provincial land,Terres provinciales,2865,2865
2007,2007,NB,New Brunswick,Nouveau-Brunswick,Unspecified,Indeterminee,Unspecified,Indeterminee,Provincial land,Terres provinciales,0,0
2007,2007,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Even-aged management,Amenagement equienne,Clearcut - 1-stage and 2-stage,Coupe a blanc - 1-etape et 2-etape,Federal land,Terres federales,0,0
2007,2007,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Uneven-aged management,Amenagement inequienne,Commercial thinning,eclaircie commerciale,Federal land,Terres federales,0,0
2007,2007,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Even-aged management,Amenagement equienne,Seed tree,Avec reserve de semenciers,Federal land,Terres federales,0,0
2007,2007,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Uneven-aged management,Amenagement inequienne,Selection,Coupe de jardinage,Federal land,Terres federales,0,0
2007,2007,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Even-aged management,Amenagement equienne,Shelterwood,Progressive,Federal land,Terres federales,0,0
2007,2007,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Unspecified,Indeterminee,Unspecified,Indeterminee,Federal land,Terres federales,22,22
2007,2007,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Even-aged management,Amenagement equienne,Clearcut - 1-stage and 2-stage,Coupe a blanc - 1-etape et 2-etape,Private land,Terres privees,0,0
2007,2007,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Uneven-aged management,Amenagement inequienne,Commercial thinning,eclaircie commerciale,Private land,Terres privees,0,0
2007,2007,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Even-aged management,Amenagement equienne,Other,Autre,Private land,Terres privees,0,0
2007,2007,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Even-aged management,Amenagement equienne,Seed tree,Avec reserve de semenciers,Private land,Terres privees,0,0
2007,2007,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Uneven-aged management,Amenagement inequienne,Selection,Coupe de jardinage,Private land,Terres privees,0,0
2007,2007,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Even-aged management,Amenagement equienne,Shelterwood,Progressive,Private land,Terres privees,0,0
2007,2007,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Unspecified,Indeterminee,Unspecified,Indeterminee,Private land,Terres privees,0,0
2007,2007,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Even-aged management,Amenagement equienne,Clearcut - 1-stage and 2-stage,Coupe a blanc - 1-etape et 2-etape,Provincial land,Terres provinciales,16977,16977
2007,2007,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Uneven-aged management,Amenagement inequienne,Commercial thinning,eclaircie commerciale,Provincial land,Terres provinciales,0,0
2007,2007,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Even-aged management,Amenagement equienne,Other,Autre,Provincial land,Terres provinciales,0,0
2007,2007,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Even-aged management,Amenagement equienne,Seed tree,Avec reserve de semenciers,Provincial land,Terres provinciales,0,0
2007,2007,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Uneven-aged management,Amenagement inequienne,Selection,Coupe de jardinage,Provincial land,Terres provinciales,0,0
2007,2007,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Even-aged management,Amenagement equienne,Shelterwood,Progressive,Provincial land,Terres provinciales,0,0
2007,2007,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Unspecified,Indeterminee,Unspecified,Indeterminee,Provincial land,Terres provinciales,0,0
2007,2007,NS,Nova Scotia,Nouvelle-ecosse,Even-aged management,Amenagement equienne,Clearcut - 1-stage and 2-stage,Coupe a blanc - 1-etape et 2-etape,Federal land,Terres federales,68,68
2007,2007,NS,Nova Scotia,Nouvelle-ecosse,Uneven-aged management,Amenagement inequienne,Commercial thinning,eclaircie commerciale,Federal land,Terres federales,10,10
2007,2007,NS,Nova Scotia,Nouvelle-ecosse,Even-aged management,Amenagement equienne,Seed tree,Avec reserve de semenciers,Federal land,Terres federales,0,0
2007,2007,NS,Nova Scotia,Nouvelle-ecosse,Uneven-aged management,Amenagement inequienne,Selection,Coupe de jardinage,Federal land,Terres federales,0,0
2007,2007,NS,Nova Scotia,Nouvelle-ecosse,Even-aged management,Amenagement equienne,Shelterwood,Progressive,Federal land,Terres federales,0,0
2007,2007,NS,Nova Scotia,Nouvelle-ecosse,Unspecified,Indeterminee,Unspecified,Indeterminee,Federal land,Terres federales,0,0
2007,2007,NS,Nova Scotia,Nouvelle-ecosse,Even-aged management,Amenagement equienne,Clearcut - 1-stage and 2-stage,Coupe a blanc - 1-etape et 2-etape,Private land,Terres privees,33925,33925
2007,2007,NS,Nova Scotia,Nouvelle-ecosse,Uneven-aged management,Amenagement inequienne,Commercial thinning,eclaircie commerciale,Private land,Terres privees,371,371
2007,2007,NS,Nova Scotia,Nouvelle-ecosse,Even-aged management,Amenagement equienne,Other,Autre,Private land,Terres privees,0,0
2007,2007,NS,Nova Scotia,Nouvelle-ecosse,Even-aged management,Amenagement equienne,Seed tree,Avec reserve de semenciers,Private land,Terres privees,0,0
2007,2007,NS,Nova Scotia,Nouvelle-ecosse,Uneven-aged management,Amenagement inequienne,Selection,Coupe de jardinage,Private land,Terres privees,437,437
2007,2007,NS,Nova Scotia,Nouvelle-ecosse,Even-aged management,Amenagement equienne,Shelterwood,Progressive,Private land,Terres privees,238,238
2007,2007,NS,Nova Scotia,Nouvelle-ecosse,Unspecified,Indeterminee,Unspecified,Indeterminee,Private land,Terres privees,0,0
2007,2007,NS,Nova Scotia,Nouvelle-ecosse,Even-aged management,Amenagement equienne,Clearcut - 1-stage and 2-stage,Coupe a blanc - 1-etape et 2-etape,Provincial land,Terres provinciales,6114,6114
2007,2007,NS,Nova Scotia,Nouvelle-ecosse,Uneven-aged management,Amenagement inequienne,Commercial thinning,eclaircie commerciale,Provincial land,Terres provinciales,874,874
2007,2007,NS,Nova Scotia,Nouvelle-ecosse,Even-aged management,Amenagement equienne,Other,Autre,Provincial land,Terres provinciales,0,0
2007,2007,NS,Nova Scotia,Nouvelle-ecosse,Even-aged management,Amenagement equienne,Seed tree,Avec reserve de semenciers,Provincial land,Terres provinciales,511,511
2007,2007,NS,Nova Scotia,Nouvelle-ecosse,Uneven-aged management,Amenagement inequienne,Selection,Coupe de jardinage,Provincial land,Terres provinciales,168,168
2007,2007,NS,Nova Scotia,Nouvelle-ecosse,Even-aged management,Amenagement equienne,Shelterwood,Progressive,Provincial land,Terres provinciales,1325,1325
2007,2007,NS,Nova Scotia,Nouvelle-ecosse,Unspecified,Indeterminee,Unspecified,Indeterminee,Provincial land,Terres provinciales,0,0
2007,2007,NT,Northwest Territories,Territoires du Nord-Ouest,Even-aged management,Amenagement equienne,Clearcut - 1-stage and 2-stage,Coupe a blanc - 1-etape et 2-etape,Federal land,Terres federales,0,0
2007,2007,NT,Northwest Territories,Territoires du Nord-Ouest,Uneven-aged management,Amenagement inequienne,Commercial thinning,eclaircie commerciale,Federal land,Terres federales,0,0
2007,2007,NT,Northwest Territories,Territoires du Nord-Ouest,Even-aged management,Amenagement equienne,Seed tree,Avec reserve de semenciers,Federal land,Terres federales,0,0
2007,2007,NT,Northwest Territories,Territoires du Nord-Ouest,Uneven-aged management,Amenagement inequienne,Selection,Coupe de jardinage,Federal land,Terres federales,0,0
2007,2007,NT,Northwest Territories,Territoires du Nord-Ouest,Even-aged management,Amenagement equienne,Shelterwood,Progressive,Federal land,Terres federales,0,0
2007,2007,NT,Northwest Territories,Territoires du Nord-Ouest,Unspecified,Indeterminee,Unspecified,Indeterminee,Federal land,Terres federales,0,0
2007,2007,NT,Northwest Territories,Territoires du Nord-Ouest,Even-aged management,Amenagement equienne,Clearcut - 1-stage and 2-stage,Coupe a blanc - 1-etape et 2-etape,Private land,Terres privees,0,0
2007,2007,NT,Northwest Territories,Territoires du Nord-Ouest,Uneven-aged management,Amenagement inequienne,Commercial thinning,eclaircie commerciale,Private land,Terres privees,0,0
2007,2007,NT,Northwest Territories,Territoires du Nord-Ouest,Even-aged management,Amenagement equienne,Other,Autre,Private land,Terres privees,0,0
2007,2007,NT,Northwest Territories,Territoires du Nord-Ouest,Even-aged management,Amenagement equienne,Seed tree,Avec reserve de semenciers,Private land,Terres privees,0,0
2007,2007,NT,Northwest Territories,Territoires du Nord-Ouest,Uneven-aged management,Amenagement inequienne,Selection,Coupe de jardinage,Private land,Terres privees,0,0
2007,2007,NT,Northwest Territories,Territoires du Nord-Ouest,Even-aged management,Amenagement equienne,Shelterwood,Progressive,Private land,Terres privees,0,0
2007,2007,NT,Northwest Territories,Territoires du Nord-Ouest,Unspecified,Indeterminee,Unspecified,Indeterminee,Private land,Terres privees,0,0
2007,2007,NT,Northwest Territories,Territoires du Nord-Ouest,Even-aged management,Amenagement equienne,Clearcut - 1-stage and 2-stage,Coupe a blanc - 1-etape et 2-etape,Provincial land,Terres provinciales,51,51
2007,2007,NT,Northwest Territories,Territoires du Nord-Ouest,Uneven-aged management,Amenagement inequienne,Commercial thinning,eclaircie commerciale,Provincial land,Terres provinciales,0,0
2007,2007,NT,Northwest Territories,Territoires du Nord-Ouest,Even-aged management,Amenagement equienne,Other,Autre,Provincial land,Terres provinciales,0,0
2007,2007,NT,Northwest Territories,Territoires du Nord-Ouest,Even-aged management,Amenagement equienne,Seed tree,Avec reserve de semenciers,Provincial land,Terres provinciales,0,0
2007,2007,NT,Northwest Territories,Territoires du Nord-Ouest,Uneven-aged management,Amenagement inequienne,Selection,Coupe de jardinage,Provincial land,Terres provinciales,0,0
2007,2007,NT,Northwest Territories,Territoires du Nord-Ouest,Even-aged management,Amenagement equienne,Shelterwood,Progressive,Provincial land,Terres provinciales,0,0
2007,2007,NT,Northwest Territories,Territoires du Nord-Ouest,Unspecified,Indeterminee,Unspecified,Indeterminee,Provincial land,Terres provinciales,0,0
2007,2007,NU,Nunavut,Nunavut,Even-aged management,Amenagement equienne,Clearcut - 1-stage and 2-stage,Coupe a blanc - 1-etape et 2-etape,Federal land,Terres federales,0,0
2007,2007,NU,Nunavut,Nunavut,Uneven-aged management,Amenagement inequienne,Commercial thinning,eclaircie commerciale,Federal land,Terres federales,0,0
2007,2007,NU,Nunavut,Nunavut,Even-aged management,Amenagement equienne,Seed tree,Avec reserve de semenciers,Federal land,Terres federales,0,0
2007,2007,NU,Nunavut,Nunavut,Uneven-aged management,Amenagement inequienne,Selection,Coupe de jardinage,Federal land,Terres federales,0,0
2007,2007,NU,Nunavut,Nunavut,Even-aged management,Amenagement equienne,Shelterwood,Progressive,Federal land,Terres federales,0,0
2007,2007,NU,Nunavut,Nunavut,Unspecified,Indeterminee,Unspecified,Indeterminee,Federal land,Terres federales,0,0
2007,2007,ON,Ontario,Ontario,Even-aged management,Amenagement equienne,Clearcut - 1-stage and 2-stage,Coupe a blanc - 1-etape et 2-etape,Federal land,Terres federales,5,5
2007,2007,ON,Ontario,Ontario,Uneven-aged management,Amenagement inequienne,Commercial thinning,eclaircie commerciale,Federal land,Terres federales,37,37
2007,2007,ON,Ontario,Ontario,Even-aged management,Amenagement equienne,Seed tree,Avec reserve de semenciers,Federal land,Terres federales,0,0
2007,2007,ON,Ontario,Ontario,Uneven-aged management,Amenagement inequienne,Selection,Coupe de jardinage,Federal land,Terres federales,16,16
2007,2007,ON,Ontario,Ontario,Even-aged management,Amenagement equienne,Shelterwood,Progressive,Federal land,Terres federales,105,105
2007,2007,ON,Ontario,Ontario,Unspecified,Indeterminee,Unspecified,Indeterminee,Federal land,Terres federales,25,25
2007,2007,ON,Ontario,Ontario,Even-aged management,Amenagement equienne,Clearcut - 1-stage and 2-stage,Coupe a blanc - 1-etape et 2-etape,Private land,Terres privees,0,0
2007,2007,ON,Ontario,Ontario,Uneven-aged management,Amenagement inequienne,Commercial thinning,eclaircie commerciale,Private land,Terres privees,0,0
2007,2007,ON,Ontario,Ontario,Even-aged management,Amenagement equienne,Other,Autre,Private land,Terres privees,0,0
2007,2007,ON,Ontario,Ontario,Even-aged management,Amenagement equienne,Seed tree,Avec reserve de semenciers,Private land,Terres privees,0,0
2007,2007,ON,Ontario,Ontario,Uneven-aged management,Amenagement inequienne,Selection,Coupe de jardinage,Private land,Terres privees,0,0
2007,2007,ON,Ontario,Ontario,Even-aged management,Amenagement equienne,Shelterwood,Progressive,Private land,Terres privees,0,0
2007,2007,ON,Ontario,Ontario,Unspecified,Indeterminee,Unspecified,Indeterminee,Private land,Terres privees,0,0
2007,2007,ON,Ontario,Ontario,Even-aged management,Amenagement equienne,Clearcut - 1-stage and 2-stage,Coupe a blanc - 1-etape et 2-etape,Provincial land,Terres provinciales,155992,155992
2007,2007,ON,Ontario,Ontario,Uneven-aged management,Amenagement inequienne,Commercial thinning,eclaircie commerciale,Provincial land,Terres provinciales,576,576
2007,2007,ON,Ontario,Ontario,Even-aged management,Amenagement equienne,Other,Autre,Provincial land,Terres provinciales,0,0
2007,2007,ON,Ontario,Ontario,Even-aged management,Amenagement equienne,Seed tree,Avec reserve de semenciers,Provincial land,Terres provinciales,1370,1370
2007,2007,ON,Ontario,Ontario,Uneven-aged management,Amenagement inequienne,Selection,Coupe de jardinage,Provincial land,Terres provinciales,12817,12817
2007,2007,ON,Ontario,Ontario,Even-aged management,Amenagement equienne,Shelterwood,Progressive,Provincial land,Terres provinciales,13042,13042
2007,2007,ON,Ontario,Ontario,Unspecified,Indeterminee,Unspecified,Indeterminee,Provincial land,Terres provinciales,0,0
2007,2007,PE,Prince Edward Island,Ile-du-Prince-edouard,Even-aged management,Amenagement equienne,Clearcut - 1-stage and 2-stage,Coupe a blanc - 1-etape et 2-etape,Federal land,Terres federales,0,0
2007,2007,PE,Prince Edward Island,Ile-du-Prince-edouard,Uneven-aged management,Amenagement inequienne,Commercial thinning,eclaircie commerciale,Federal land,Terres federales,0,0
2007,2007,PE,Prince Edward Island,Ile-du-Prince-edouard,Even-aged management,Amenagement equienne,Seed tree,Avec reserve de semenciers,Federal land,Terres federales,0,0
2007,2007,PE,Prince Edward Island,Ile-du-Prince-edouard,Uneven-aged management,Amenagement inequienne,Selection,Coupe de jardinage,Federal land,Terres federales,0,0
2007,2007,PE,Prince Edward Island,Ile-du-Prince-edouard,Even-aged management,Amenagement equienne,Shelterwood,Progressive,Federal land,Terres federales,0,0
2007,2007,PE,Prince Edward Island,Ile-du-Prince-edouard,Unspecified,Indeterminee,Unspecified,Indeterminee,Federal land,Terres federales,0,0
2007,2007,PE,Prince Edward Island,Ile-du-Prince-edouard,Even-aged management,Amenagement equienne,Clearcut - 1-stage and 2-stage,Coupe a blanc - 1-etape et 2-etape,Private land,Terres privees,2032,2032
2007,2007,PE,Prince Edward Island,Ile-du-Prince-edouard,Uneven-aged management,Amenagement inequienne,Commercial thinning,eclaircie commerciale,Private land,Terres privees,7,7
2007,2007,PE,Prince Edward Island,Ile-du-Prince-edouard,Even-aged management,Amenagement equienne,Other,Autre,Private land,Terres privees,0,0
2007,2007,PE,Prince Edward Island,Ile-du-Prince-edouard,Even-aged management,Amenagement equienne,Seed tree,Avec reserve de semenciers,Private land,Terres privees,0,0
2007,2007,PE,Prince Edward Island,Ile-du-Prince-edouard,Uneven-aged management,Amenagement inequienne,Selection,Coupe de jardinage,Private land,Terres privees,0,0
2007,2007,PE,Prince Edward Island,Ile-du-Prince-edouard,Even-aged management,Amenagement equienne,Shelterwood,Progressive,Private land,Terres privees,0,0
2007,2007,PE,Prince Edward Island,Ile-du-Prince-edouard,Unspecified,Indeterminee,Unspecified,Indeterminee,Private land,Terres privees,0,0
2007,2007,PE,Prince Edward Island,Ile-du-Prince-edouard,Even-aged management,Amenagement equienne,Clearcut - 1-stage and 2-stage,Coupe a blanc - 1-etape et 2-etape,Provincial land,Terres provinciales,6,6
